game_id,white_name,black_name,winner,white_elo,black_elo,opening
2489,quietlifeboy,Humaia,1,1865,1414,Petrov's Defense: Damiano Variation
2490,ZoePe,nrshah0110,2,1085,1590,Scotch Game
2491,Lemaurr,Mohsetoodeh701,2,1337,1302,Englund Gambit
2492,Avatar02,alexjones1987,1,2596,2061,Sicilian Defense: French Variation
2493,PeterBarton,G_H_75_00_11,2,1487,1554,Queen's Pawn Game: Accelerated London System
2494,NK53,Lou22,2,1411,1357,Sicilian Defense: Smith-Morra Gambit
2495,Meha-manoj123,dragondany,2,1814,1707,"French Defense: Advance Variation, Paulsen Attack"
2496,Hagoriles1,A3B5C8,1,1911,1898,Italian Game: Giuoco Piano
2497,s0034,mphott,1,1663,1534,Four Knights Game: Italian Variation
2498,KatyaGolubevannn,pelmen1985,2,1768,2177,Italian Game: Giuoco Piano
2499,koorushfakharzadeh,Sirojiddin2017,1,1748,1686,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation"
2500,Mikey3414,Shubh000001,2,1280,1333,Englund Gambit
2501,mplus,chilliwack,1,2101,1948,"Petrov's Defense: Cochrane Gambit, Center Variation"
2502,Mohammad_moradideli,Sova1962,2,1355,1326,Queen's Gambit Declined: Queen's Knight Variation
2503,Oleg_1062,SBMAHADEVAN,2,1580,1583,Queen's Gambit Declined: Charousek Variation
2504,Mithun80,mvmkvmriteshkrishna,2,978,1257,King's Pawn Game: Tortoise Opening
2505,Nandalal12,priyanshuchowhan,1,1565,1514,Indian Defense: Pawn Push Variation
2506,YosifBa2,AndrewZ0H1,2,1526,1730,"Queen's Pawn Game: Accelerated London System, Steinitz Countergambit"
2507,Zekicevik,RaspFish,2,1500,2836,"Four Knights Game: Spanish Variation, Rubinstein Variation Accepted"
2508,m66083975,Sunshine_star,2,1828,1725,Scandinavian Defense: Modern Variation
2509,marusia73,aguilaen,2,1541,1489,Queen's Pawn Game: Chigorin Variation
2510,debraj_bhattacharya,lasyasri_budam,2,1530,1436,Sicilian Defense: French Variation
2511,Himu1045,Ad_Astra-Per-Astera,2,1300,1206,Queen's Pawn Game
2512,ABHISHEK_88,shvrcm270305,1,1714,1500,"Ruy Lopez: Exchange Variation, Lutikov Variation"
2513,Phl_07,tom_muddiman,1,1500,1501,Petrov's Defense
2514,ptrcool,Tony1425,2,1400,1378,Queen's Pawn Game
2515,Neuve,meipau,1,1602,1595,Queen's Gambit Declined: Chigorin Defense
2516,lol343,alpeer48,1,1144,1074,Petrov's Defense: Three Knights Game
2517,stevane,swayambhosale2829,2,1795,1773,Indian Defense
2518,vvrvr,Javi3162002,1,1340,1344,Scandinavian Defense: Main Line
2519,Tsogoo71,CofMC,1,1776,1730,Sicilian Defense: Modern Variations
2520,floting,GursaakhiKaur,2,1501,1337,Queen's Gambit Declined: Exchange Variation
2521,HongKongPhooey,xaahi,1,2283,2138,Indian Defense: Wade-Tartakower Defense
2522,OmniMaou,aaru_2407,2,1772,1719,Englund Gambit Declined: Reversed Mokele Mbembe
2523,RNarayanan,kaloiski1900,2,1400,1500,Sicilian Defense: Closed
2524,WIDADHUMAIRA,Ammar212,1,1077,1111,French Defense: Exchange Variation
2525,Alex_Sheik,Kinninigan,2,1593,1610,"French Defense: Winawer Variation, Fingerslip Variation"
2526,VickY1983,isabd,1,1844,1823,"English Opening: King's English Variation, Two Knights Variation, Fianchetto Line"
2527,Rev1234567710,Tibicsoki,2,1468,1425,Elephant Gambit
2528,Matvei-13,ANVAY_BORKAR24,2,1315,1408,Philidor Defense
2529,hppph,sacrificesabaypababy,2,2006,1992,Indian Defense: Normal Variation
2530,SECTOR7,Advik_OISTP,1,1577,1594,Blackmar-Diemer Gambit Accepted: Ryder Gambit
2531,Ragil5,DenisEvdokimenko,2,1630,1584,Caro-Kann Defense: Breyer Variation
2532,tom_muddiman,floting,2,1498,1493,King's Pawn Game: Leonardis Variation
2533,Shubh000001,GursaakhiKaur,0,1349,1345,French Defense: Horwitz Attack
2534,Luka_tatar,Artem2014,1,1697,1731,Hungarian Opening
2535,Master_Chess2025,Super_BrainPower,0,2348,2358,"French Defense: Steinitz Variation, Boleslavsky Variation"
2536,ClaudiaPatriciaC282,kittenon,2,1786,1743,Philidor Defense
2537,Darshana2015,YosifBa2,2,1323,1456,Rat Defense: Balogh Defense
2538,twati,alcolea65,1,1821,1847,Sicilian Defense: Bowdler Attack
2539,shhah,MatthewSpeckmann,1,1803,1634,Sicilian Defense: Smith-Morra Gambit
2540,chess64klim,telman2018,1,1500,1458,Philidor Defense: Hanham Variation
2541,SudiptaBose,ShastikjayaaN,1,1802,1698,Four Knights Game: Italian Variation
2542,Kroshka_Vlad,Sreesha_Pradeep,2,1483,1591,Queen's Pawn Game: Accelerated London System
2543,J_Gazi,dvvora07,2,1622,1594,Van't Kruijs Opening
2544,Tigran1776,IhsanMuhammed-2024,2,1314,1406,Scandinavian Defense: Main Line
2545,Rohan_kaul,SUPERGalloRicardo,2,1156,1210,King's Pawn Game: Damiano Defense
2546,BastianGTX,PPBBY3,1,1352,1398,Ware Opening
2547,zbxah,icheckmatebyking,1,1909,1806,Ruy Lopez: Berlin Defense
2548,lasyasri_budam,debraj_bhattacharya,0,1741,1521,Queen's Pawn Game: Accelerated London System
2549,ABomnamah,vstanciu83,2,1726,1690,Philidor Defense
2550,zenithcitizen,Praveensangeetha,1,1556,1648,Vienna Game: Vienna Gambit
2551,MSchaak,Sparsh_Tiwari,2,1674,1655,Pirc Defense: Classical Variation
2552,PHANTOM1974,vovanbrigadir123,1,1548,1503,Philidor Defense
2553,ABHISHEK_88,jundumo,2,1725,1708,Nimzowitsch Defense: Pseudo-Spanish Variation
2554,Saturdayqween1391,rupedayo,2,1113,1218,Italian Game: Giuoco Piano
2555,yashvi28,THEROCK8926,2,1337,1324,Scandinavian Defense: Mieses-Kotroc Variation
2556,behic1753,Advaitunde,2,1244,1159,Indian Defense
2557,DVSergeevich,ManishKharwa,1,1478,1450,Scotch Game: Lolli Variation
2558,Tekukur,jordan2001890119,1,1806,1815,"Sicilian Defense: Closed, Traditional"
2559,poku13,VnaRsiNa,2,2013,2063,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
2560,akgamerfornite,Alexander123ABC,1,1319,1308,Sicilian Defense: Closed
2561,I-liya7,Azhen-lonely,1,1054,997,Sicilian Defense
2562,bharggav54,imjiyaan,1,1757,1662,"Italian Game: Giuoco Pianissimo, Normal"
2563,lsahg619a,nikkirithu,1,1857,1960,English Opening: Carls-Bremen System
2564,Bertug2017,marusia73,2,1490,1535,Sicilian Defense: Open
2565,Raashidrook,Hast13eagle,1,1754,1682,Indian Defense
2566,Dangerously_Average,hiperintenss,2,1803,1915,Semi-Slav Defense: Stoltz Variation
2567,superhero07,Jamigo123,0,2056,2230,King's Indian Attack: Symmetrical Defense
2568,BERA1971,warpterachess,1,1510,1491,Trompowsky Attack
2569,KushagraSharma,Botaman974,2,1591,1661,Queen's Pawn Game: Accelerated London System
2570,ThanhTu-2010,Anandilalmaster,1,1371,1500,"Queen's Pawn Game: Veresov Attack, Classical Defense"
2571,Amritshraban,RSHT_1504,1,1450,1500,"Four Knights Game: Spanish Variation, Classical Variation"
2572,SippinMimosas,BlackieFang,2,1500,1777,King's Indian Defense: Steiner Attack
2573,saptonodhaf,ClaudiaPatriciaC282,1,1803,1774,Italian Game: Paris Defense
2574,kittenon,k85484,1,1749,1841,Three Knights Opening
2575,jueyi,sandeep12_in,1,1500,1507,"Italian Game: Giuoco Pianissimo, Normal"
2576,YASHVEER112,Nikolay2811,1,1378,1382,Four Knights Game: Italian Variation
2577,Villanuevaysa,NK_OGGY,1,1549,1704,Nimzowitsch Defense: Williams Variation
2578,PANDACI24,tooez4kobe,2,2031,2038,Sicilian Defense: Alapin Variation
2579,junaid_45,Maxx7878,2,1493,1473,French Defense: Advance Variation
2580,abe_91,Goolwa,2,1417,1440,Benoni Defense: Old Benoni
2581,Nikivanx,Ramzes2014,1,1547,1616,St. George Defense
2582,timuurr,Carolinatei,2,1107,1085,King's Pawn Game
2583,PPBBY3,Praveensangeetha,1,1398,1448,Polish Opening
2584,Elaiya,z-nam,1,1575,1537,Van't Kruijs Opening
2585,TeamAlbor0615,joyppp,1,1721,1721,Indian Defense
2586,Omulb,dumitru_postovan,1,1472,1450,King's Pawn Game: McConnell Defense
2587,WinLoseNeverQuit1,Rem88,2,1709,1720,Philidor Defense
2588,vansh0410,Dinadi09,1,901,980,Four Knights Game: Italian Variation
2589,Victor34Jesus,Sreeni77,1,1892,1976,"English Opening: Anglo-Indian Defense, Scandinavian Defense, Exchange Variation"
2590,pelmen1985,KatyaGolubevannn,1,2178,1767,Philidor Defense
2591,aidar_kutlaev,Exatly1,1,1531,1500,Scandinavian Defense
2592,Usych,NASA_SIAN,2,1552,1500,Indian Defense
2593,v_zamyar,surendra11267,2,1563,1639,Sicilian Defense: Bowdler Attack
2594,aaru_2407,Ash6713,2,1727,1693,King's Pawn Game: McConnell Defense
2595,YosifBa2,slavadvinskoy,1,1527,1331,Bishop's Opening
2596,MA1dayILbaGM,Craftytype118,2,1636,1585,Philidor Defense: Morphy Gambit
2597,kingindespair,sahibekSingh8,1,1500,1550,English Opening: King's English Variation
2598,Ammar212,Dhanvinkanagavel,1,1101,1047,Four Knights Game: Italian Variation
2599,floting,azahonyi,1,1499,1607,Queen's Gambit Declined: Ragozin Defense
2600,OKAYcoman,mrtvola,1,2019,2222,Hungarian Opening
2601,candelabril,Eckat0100,2,1504,1559,Vienna Game: Stanley Variation
2602,alpeer48,SUPERGalloRicardo,2,1070,1215,Scotch Game
2603,Abu-Ghassan,BIJAN0202,1,1908,1907,French Defense: Exchange Variation
2604,chessplayer808,maknyus1984yyy,2,1798,1757,Scotch Game: Lolli Variation
2605,chackota,saptonodhaf,1,1821,1836,Petrov's Defense: Italian Variation
2606,Const777_7,KVRR,0,1582,1546,Bishop's Opening: Boi Variation
2607,DeepBlue_1997_GK,latermedal,2,1969,2100,"Ruy Lopez: Closed, Breyer Defense, Zaitsev Hybrid"
2608,vovanbrigadir123,chaxra,1,1498,1499,French Defense
2609,sacramento_oo,ClaudiaPatriciaC282,1,1833,1766,Ruy Lopez: Steinitz Defense
2610,Llauset,PHANTOM1974,2,1553,1557,Italian Game
2611,jegovic,holy_lion,1,1781,1802,Queen's Pawn Game: Accelerated London System
2612,crazyforChrist,aidar_kutlaev,0,1658,1534,Ruy Lopez: Steinitz Defense
2613,FrostedRed,Goodchick,1,1224,1288,Van't Kruijs Opening
2614,guadamuzcr,NKEJr,2,1837,1908,French Defense: Knight Variation
2615,Priyansh005,Satvik5oct22,1,1951,2035,"Queen's Pawn Game: London System, with e6"
2616,ErarslanTuna67,Teguh_Equipment,1,1324,1325,Bishop's Opening
2617,NASA_SIAN,Usych,1,1778,1544,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
2618,anbogachev,RNarayanan,2,1380,1396,Queen's Gambit Accepted: Saduleto Variation
2619,Sneha01082008,Pramagista,1,1526,1510,"Queen's Pawn Game: Veresov Attack, Classical Defense"
2620,ibrahim_shikeh,Water0000000,2,1500,1373,Three Knights Opening: Winawer Defense
2621,Dhanvinkanagavel,janani_2013,2,1009,984,French Defense: Knight Variation
2622,divyanshdeb,Gleb_Lisniak,2,1606,1583,Queen's Gambit Declined: Ragozin Defense
2623,Alexander123ABC,khanhvietnamlopmagic,1,1303,1260,"Four Knights Game: Spanish Variation, Rubinstein Variation"
2624,Ammar212,Khovanshchina,2,1108,1048,Rat Defense: Small Center Defense
2625,anatoltchirikov1951,OpenChessGame,2,1596,1621,Queen's Pawn Game
2626,Usych,NASA_SIAN,1,1539,1849,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
2627,yashvi28,OljaOlenenok,1,1304,1315,Three Knights Opening
2628,Mahoar97,stazulinka,1,2109,2162,French Defense: Two Knights Variation
2629,ptrcool,blunderbus12,1,1360,1360,Benoni Defense: Benoni Gambit Accepted
2630,DavidRosenkoetter,DVSergeevich,2,1507,1494,Caro-Kann Defense
2631,mazarate,Ajith_chess,1,1281,1272,"English Opening: King's English Variation, Reversed Sicilian"
2632,manphool,sana_krishna_rao,2,1859,1790,King's Pawn Game: Busch-Gass Gambit
2633,PaneerPizza,Entharex,1,1841,1935,Caro-Kann Defense: Advance Variation
2634,siayat,IanGODZILLA,1,1963,1932,Scandinavian Defense: Main Line
2635,ChauhanAakshaj2011,GrandChessMaster9,2,1500,1500,Pirc Defense
2636,vvrvr,Eric_a_123,1,1346,1328,King's Pawn Game: Busch-Gass Gambit
2637,Raguraman_R,Solidus_Maximus,1,1628,1583,Ponziani Opening: Jaenisch Counterattack
2638,DoNotGiveUp2025,idarik85,1,1791,1808,Italian Game: Classical Variation
2639,Gae4kaa,Azi0820,2,1114,1098,Bishop's Opening: Boi Variation
2640,debraj_bhattacharya,nhamthach,2,1526,1500,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
2641,obrewer,Bertug2017,2,1500,1482,King's Pawn Game: Leonardis Variation
2642,ionel1950,stevane,0,1675,1789,King's Pawn Game
2643,advaydesh123,akgamerfornite,1,1440,1356,Italian Game: Giuoco Pianissimo
2644,Benjamin_3943,felix_mtl,2,1832,1948,"Sicilian Defense: Smith-Morra Gambit Accepted, Siberian Variation"
2645,DonCamillo1961,emrayildiz,1,1486,1563,Queen's Pawn Game: Zukertort Variation
2646,Eshawn,A3B5C8,2,1821,1892,"Ruy Lopez: Morphy Defense, Caro Variation"
2647,yuvakranth,Energie134,1,1665,1681,Queen's Pawn Game: Accelerated London System
2648,ChiaSinChen,mshivansh_14,2,1500,1548,Englund Gambit Declined: Reversed French
2649,Neuve,Airat2014-UZL,2,1610,1511,Queen's Gambit Declined
2650,oximahos,King211,2,1899,1892,Italian Game: Paris Defense
2651,Chang87,chezhianPT,1,1017,902,Hungarian Opening: Myers Defense
2652,m7606319e,Anaqi2013,2,1502,1500,Zukertort Opening: Old Indian Attack
2653,Benjamin_3943,shhah,2,1832,1866,"Center Game: Halasz-McDonnell Gambit, Crocodile Variation"
2654,Evangelist80,saptonodhaf,2,1672,1802,Four Knights Game: Scotch Variation Accepted
2655,ivan_navy,Ronan1004,1,1425,1344,Van't Kruijs Opening
2656,dumitru_postovan,el_cafetero1,1,1444,1459,French Defense
2657,Toperleison,bautz01,1,1547,1605,King's Indian Attack
2658,matmoi,CosetteBot,2,1991,2049,Nimzo-Larsen Attack: Classical Variation
2659,Mark18022017,ModestyP,2,1021,1423,King's Pawn Game: Wayward Queen Attack
2660,Advik_OISTP,quiensea,1,1584,1522,Bishop's Opening: Boi Variation
2661,ndesa,chackota,1,1781,1827,Owen Defense
2662,Leonilo76,Garik1607,2,1757,1651,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense"
2663,meesha_varshnee12,Ronald84,0,1588,1678,Sicilian Defense: Modern Variations
2664,anantbhatnagar11,Onyx_Chess,2,2038,1964,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
2665,Craftytype118,MA1dayILbaGM,2,1591,1630,Indian Defense
2666,Betterluck_nexttime,Biliyskli,2,1727,1771,"English Opening: King's English Variation, Two Knights Variation"
2667,PeterParker04,rahul2555,2,1300,1225,Horwitz Defense
2668,BordsKael,island333,1,1778,1671,"Alekhine Defense: Four Pawns Attack, Trifunovic Variation"
2669,lol343,AyoraJosue2001,2,1164,1324,Petrov's Defense: Three Knights Game
2670,SJ1726SJ,tanu14,2,2198,2236,Sicilian Defense: Alapin Variation
2671,kritarth16,Prayag_nair,1,1635,1500,Englund Gambit
2672,Chang87,chezhianPT,1,1021,890,Hungarian Opening
2673,Yaelzavalacc,shaun77,2,1419,1356,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
2674,Suhrid03,eyyeppudraa,2,1293,1221,French Defense: Exchange Variation
2675,Super_BrainPower,Avatar02,2,2358,2599,Réti Opening: Advance Variation
2676,Rollin78,swayambhosale2829,1,1725,1788,King's Indian Attack: Sicilian Variation
2677,qwertt11,VNVM419,2,1845,1800,Italian Game: Paris Defense
2678,Billyboy16,quszka,1,2042,1949,Petrov's Defense
2679,duchessAI,baby_eubos,1,2624,1879,"Nimzo-Indian Defense: Normal Variation, Gligoric System"
2680,SUPERGalloRicardo,Bebeco,2,1218,1265,Philidor Defense
2681,NASA_SIAN,Usych,2,1621,1555,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
2682,Tony-yu,Omulb,1,1384,1477,Petrov's Defense: Italian Variation
2683,TeaAndDreams,teixeiradasilva24,2,1068,1081,Elephant Gambit
2684,opa135411,cheesyjr,1,1633,1632,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
2685,paps1922,GOTDAMN,1,1288,1316,English Opening: The Whale
2686,awafasfsdfsdfsdf,ode_deselby,1,1806,1657,French Defense: Steiner Variation
2687,Love_Mango,rwoth_mandha,1,1966,1978,"Dutch Defense: Stonewall Variation, Modern Variation"
2688,Ms65,S_Mangla,1,2040,1991,Caro-Kann Defense: Exchange Variation
2689,CofMC,embergod,2,1720,1676,King's Knight Opening: Normal Variation
2690,chezhianPT,hesan_chess_1389,2,880,1009,King's Pawn Game: Napoleon Attack
2691,michElmv01,tavrij,2,1907,1828,Zukertort Opening: Kingside Fianchetto
2692,AbuLena,Mosabgha,1,1694,1332,Philidor Defense: Nimzowitsch Variation
2693,JeevikaYadav,viraj-gamer,2,964,1258,Four Knights Game: Italian Variation
2694,AyoraJosue2001,cploton,1,1333,1350,Center Game
2695,ModestyP,rnsarin,2,1425,1350,Philidor Defense
2696,AYYAN2017,michailo_1,2,822,800,Caro-Kann Defense: Endgame Offer
2697,Kapibarka2015,Sebastian_RL,2,1290,1314,French Defense
2698,Vova_Leon,akgamerfornite,2,1350,1344,King's Knight Opening: Normal Variation
2699,Clesh,Bogatov1935,2,1752,1900,King's Gambit Accepted: Cunningham Defense
2700,Dustov_2023,yusoff_ff,0,1728,1643,Sicilian Defense: Alapin Variation
2701,Praveensangeetha,advaydesh123,2,1327,1477,"Italian Game: Two Knights Defense, Fried Liver Attack"
2702,GrandChessMaster9,ivilleinc,1,1512,1636,English Opening: Agincourt Defense
2703,neverdizen,s0034,1,1630,1666,Italian Game
2704,Aarnav_singh1256,jeevanA6,1,1861,1697,Alekhine Defense
2705,teyona,alihaddadshirazi,2,1044,1030,Bishop's Opening: Berlin Defense
2706,Erwan31,ZoliSakk,2,1647,1626,Sicilian Defense: Bowdler Attack
2707,gsvdvdv,Daiwik_jain,2,1516,1441,Queen's Pawn Game: Chigorin Variation
2708,tmustafin,Dakshburad,1,1584,1517,French Defense
2709,KatyaGolubevannn,pelmen1985,2,1765,2180,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
2710,Jiyangupta,SufiDragon15,2,1271,1255,Four Knights Game: Italian Variation
2711,Evangelist80,Green_dragon_020,1,1669,1642,Four Knights Game: Scotch Variation
2712,poku13,Octopus1,2,2009,2131,"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation"
2713,cmygqz99,elmosquito,1,1627,1266,"Sicilian Defense: French Variation, Open"
2714,keplerins1,Chang87,0,1122,1025,Owen Defense
2715,Potzneusiedler,Yuvaan09,0,1793,1659,Bishop's Opening: Berlin Defense
2716,zenithcitizen,foreigner83,1,1561,1614,"Vienna Gambit, with Max Lange Defense"
2717,sojiantony,Saturdayqween1391,1,1141,1109,Hungarian Opening
2718,Prabu_Karthick_M_M,vidyut6,1,1978,1718,Pirc Defense
2719,heyjj,s99v,2,1449,1568,Van Geet Opening
2720,forwardes,Jibikallingappadam,2,1793,1734,Caro-Kann Defense: Exchange Variation
2721,saptonodhaf,Tsogoo71,2,1822,1781,Sicilian Defense: Jalalabad Variation
2722,mehrabanganji,pYthag0,1,1524,1496,Duras Gambit
2723,nareshKUMSRANDREW,SippinMimosas,2,1500,1386,Sicilian Defense: Old Sicilian
2724,PPBBY3,peacful,1,1440,1462,Polish Opening
2725,tmustafin,SLAYERYT,1,1590,1607,Caro-Kann Defense: Endgame Offer
2726,Vitalik891,Patura2012,1,1494,1578,Italian Game
2727,Raymond_Juma,Artem2014,0,1755,1725,Ruy Lopez: Alapin Defense
2728,RakithaBandara,Sebastian_RL,1,1205,1324,French Defense: Paulsen Variation
2729,Grey_123,K414C,0,1500,1652,Nimzo-Indian Defense
2730,kambiz48,advaydesh123,1,1587,1501,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
2731,Luka_tatar,zimzko20,1,1704,1716,Hungarian Opening
2732,vigneshwaran287,aidar_kutlaev,2,1500,1536,"Queen's Pawn Game: Chigorin Variation, Alburt Defense"
2733,VnaRsiNa,stepupCS,2,2073,1995,Sicilian Defense: Najdorf Variation
2734,JaraOviedo,Lavit31,2,1194,1191,Ware Opening
2735,CROODS123,Tibicsoki,1,1435,1433,Elephant Gambit
2736,janani_2013,hesan_chess_1389,1,1001,1027,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
2737,kingdomofmuasal11,Astigmatism,2,1704,1679,King's Knight Opening: Normal Variation
2738,jerwin_raj,jerwin100176,2,1943,1500,Vienna Game: Anderssen Defense
2739,makeng_90,pa_rungkad123,2,1350,1326,Hungarian Opening: Indian Defense
2740,alihaddadshirazi,ChiaSinChen,1,1043,1279,Queen's Pawn Game: Chigorin Variation
2741,Love_Lychee,NTR_NgocHa2012,1,1954,1991,English Opening: Symmetrical Variation
2742,smashrock,ClaudiaPatriciaC282,2,1733,1758,Ruy Lopez: Steinitz Defense
2743,Olaflongbeard,PhilipTundra,2,1572,1572,Petrov's Defense: Italian Variation
2744,PEAEB,JohnTheHero24,2,1500,1366,Queen's Pawn Game: Chigorin Variation
2745,don-tmesswithme,Evelyn-Avery321,2,1449,1661,"Queen's Gambit Declined: Modern Variation, Knight Defense"
2746,trbles,sprxcous,2,1235,1260,English Opening: Anglo-Indian Defense
2747,BlackieFang,amazeus2015,0,1780,1900,Modern Defense
2748,maflicg,seniyor,0,1878,1899,Scandinavian Defense: Modern Variation
2749,alcolea65,twati,2,1841,1827,French Defense: Queen's Knight
2750,z-nam,supravat,0,1532,1500,Italian Game
2751,Dasqin,ja4516975,1,1791,1841,Scandinavian Defense: Main Line
2752,blackholeuniverse,Elaiya,2,1630,1580,Bird Opening: Dutch Variation
2753,MasterfulSprinter,Ms65,2,1953,2046,Sicilian Defense: Dragon Variation
2754,Stelsik,Pelt,2,1610,1639,Alekhine Defense: Scandinavian Variation
2755,littlej7,Schachfreund-Robert,2,1624,1873,Slav Defense: Modern Line
2756,Shubh000001,Erickegon,2,1348,1604,King's Pawn Opening
2757,RakithaBandara,dczartowski,2,1377,1307,Nimzowitsch Defense: Mikenas Variation
2758,Wellfox888,mrtvola,2,1816,2214,Ponziani Opening: Spanish Variation
2759,janani_2013,PrithveesH,1,1018,943,Lemming Defense
2760,Aamir1359,michElmv01,2,1770,1876,Van't Kruijs Opening
2761,PeterParker04,apple_peace,1,1254,1500,Queen's Pawn Game: Modern Defense
2762,PARTNER3615DIAGO,LouisChess48-6K,0,1315,1319,Goldsmith Defense
2763,Sebastian_RL,KEYVAN-SEMNANIAN-Ira,2,1311,1500,Queen's Pawn Game
2764,victor-Eason,vvrvr,1,1383,1351,Scotch Game
2765,Usych,NASA_SIAN,1,1567,1505,Queen's Gambit Declined: Exchange Variation
2766,S_Mangla,tavrij,2,1986,1835,Slav Defense
2767,akifa_azzahra05,ThreeLion,1,1721,1615,Queen's Pawn Game: Accelerated London System
